uri,count,itemLabel
Q2699269,6,Philautus longicrus
https://en.wikipedia.org/wiki/Freshwater_butterflyfish,6,
Q1280659,6,Echinopsis tiegeliana
Q306609,6,Kenneth's white-toothed rat
Q1832556,6,Fernandez's sword-nosed bat
Q12954465,6,Nectria episphaeria
https://de.wikipedia.org/wiki/Koboldhai,6,
Q578785,6,Sulphur-breasted Warbler
wdref:2dc9ea88c71db289853ff12a1f8eca9788df29aa,6,
Q1145974,6,Scolopendra
https://es.wikipedia.org/wiki/Bufonidae,6,
Q74923,6,Aloe lindenii
https://en.wikipedia.org/wiki/Common_coqu%C3%AD,6,
https://id.wikipedia.org/wiki/Homo_(genus),6,
Q2043149,6,Hodostates kotenkoi
Q107739281,6,Hericium echinus
Q15522175,6,Allium sieheanum
https://ja.wikipedia.org/wiki/%E3%82%B3%E3%83%8A%E3%82%AC,6,
Q2275873,6,Callogobius tanegasimae
Q2521450,6,Echinobothrium brachysoma
Q867965,6,Canebrake Groundcreeper
Q1062084,6,Torrent Flyrobin
Q794366,6,blue-necked tanager
Q1947308,6,Diplectanotrema balistes
https://en.wikipedia.org/wiki/Ceratitis_capitata,6,
Q2527944,6,Phyllobothrium foliatum
Q2863457,6,Nephelobates meridensis
Q1256551,6,Christmas Boobook
https://fa.wikipedia.org/wiki/%D8%B4%D8%A7%D9%87%E2%80%8C%D8%AF%D8%A7%D9%86%D9%87,6,
Q576294,6,Fowleria marmorata
Q1602383,6,Conus ximenes
https://ja.wikipedia.org/wiki/%E3%82%AD%E3%83%A5%E3%82%A6%E3%83%AA%E3%82%A6%E3%82%AA%E7%9B%AE,6,
https://en.wikipedia.org/wiki/Solanum_aviculare,6,
https://nl.wikipedia.org/wiki/Kakkerlakken,6,
Q1761067,6,Flores giant rat
Q3381593,6,Thryssa rastrosa
Q693392,6,Quercus kelloggii
Q1261305,6,Brown-breasted Bamboo Tyrant
Q2043310,6,Smallscale darter
https://ja.wikipedia.org/wiki/%E3%83%A0%E3%83%A9%E3%82%B5%E3%82%AD%E7%A7%91,6,
https://ja.wikipedia.org/wiki/%E3%82%AD%E3%83%B3%E3%82%A6%E3%83%AF%E3%83%90%E3%83%88%E3%83%93%E3%82%B3%E3%83%90%E3%83%81,6,
Q3014997,6,Higgins' eye pearly mussel
Q489917,6,Andaman Wood Pigeon
Q3314356,6,Brown-winged Starling
Q1609241,6,Conus henckesi
Q3027867,6,Phymatosorus scolopendria
Q4740154,6,Amaranthus australis
Q2501609,6,Allobates zaparo
Q1097792,6,Nezumia africana
Q574256,6,Red-Brown Pipistrelle
Q17480204,6,Lechenaultia tubiflora
Q599920,6,Simpsonaias ambigua
https://en.wikipedia.org/wiki/Bengal_florican,6,
https://sl.wikipedia.org/wiki/Maklura,6,
https://en.wikipedia.org/wiki/Sphinx_ligustri,6,
Q936057,6,Arkys walckenaeri
Q3365628,6,Parnassius epaphus
Q1325847,6,Saturnia
https://en.wikipedia.org/wiki/Grey_rhebok,6,
Q6684830,6,Lotoria lotoria
https://nl.wikipedia.org/wiki/Bruinvis,6,
Q1309772,6,Notiothemis jonesi
Q1107996,6,Eustomias bimargaritatus
Q593587,6,Guahiba gracile opossum
Q1273390,6,Chestnut Antpitta
Q3262283,6,Sorsogona prionota
https://en.wikipedia.org/wiki/Humpback_mahseer,6,
https://ja.wikipedia.org/wiki/%E3%82%B3%E3%83%90%E3%82%BF%E3%83%B3,6,
Q27074886,6,Dendrocoptes auriceps
https://de.wikipedia.org/wiki/Atlasspinner,6,
Q786744,6,Black-backed Tanager
Q4856701,6,Banksia sceptrum
Q1940251,6,Nothobranchius melanospilus
Q4296023,6,Salmincola thymalli
Q2276953,6,Yellow bromeliad frog
https://de.wikipedia.org/wiki/Badischer_Riesenregenwurm,6,
Q1626224,6,Anisophyllea
Q15390534,6,Angostura quinquefolia
https://en.wikipedia.org/wiki/Syzygium_smithii,6,
https://en.wikipedia.org/wiki/Rhus_coriaria,6,
Q14882135,6,Dinarda
Q1311221,6,Brown-winged Whistling Thrush
https://fr.wikipedia.org/wiki/Avoine_cultiv%C3%A9e,6,
https://ja.wikipedia.org/wiki/%E3%82%B7%E3%83%A9%E3%83%8D%E3%82%A2%E3%82%AA%E3%82%A4,6,
https://es.wikipedia.org/wiki/Mespilus_germanica,6,
https://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%A1%E3%83%AA%E3%82%AB%E3%82%AA%E3%83%8B%E3%82%A2%E3%82%B6%E3%83%9F,6,
https://pt.wikipedia.org/wiki/Galinha-d%27angola,6,
Q2329365,6,Ecsenius prooculis
Q1600094,6,Lindsaeaceae
Q841840,6,Plain-backed Antpitta
Q941990,6,Green-bellied Hummingbird
https://ja.wikipedia.org/wiki/%E3%82%B1%E3%83%BC%E3%83%97%E3%82%A2%E3%83%A9%E3%82%B2%E3%82%B8%E3%83%AA%E3%82%B9,6,
Q7922913,6,Verticordia pennigera
https://es.wikipedia.org/wiki/Egretta_thula,6,
Q2242890,6,Platymantis guentheri
Q2615546,6,Brachycladium palliatum
Q2109055,6,Admestina tibialis
Q150287,6,Nicrophorus germanicus
Q2335983,6,Scopelarchus analis
Q859468,6,Centrolene buckleyi
Q3826679,6,Palliolisentis polyonca
Q1301039,6,Red-headed Quelea
Q1261349,6,Myrmeciza nigricauda
https://en.wikipedia.org/wiki/Dermanyssus_gallinae,6,
https://ja.wikipedia.org/wiki/%E3%83%8A%E3%83%B3%E3%83%A8%E3%82%A6%E3%83%8F%E3%82%AE,6,
Q21324482,6,Otagonia nunni
Q1302592,6,Cream-browed Ibon
Q4808882,6,Assiminea ovata
https://de.wikipedia.org/wiki/Ringelblume,6,
Q3279609,6,Owenia collaris
https://en.wikipedia.org/wiki/Painted_sandgrouse,6,
Q1310832,6,Conus buxeus
https://ja.wikipedia.org/wiki/%E3%83%84%E3%83%90%E3%82%AF%E3%83%AD%E3%82%B6%E3%83%A1,6,
Q1060444,6,Seychelles Paradise Flycatcher
https://en.wikipedia.org/wiki/Picornavirus,6,
Q6429119,6,Cathorops arenatus
Q1571710,6,Tunilla corrugata
Q2271519,6,Coralliozetus rosenblatti
Q5317148,6,Cereus
Q938241,6,Brachygobius aggregatus
https://es.wikipedia.org/wiki/Cortaderia_selloana,6,
https://ja.wikipedia.org/wiki/%E3%83%A2%E3%83%9F%E3%82%B8%E3%82%A4%E3%83%81%E3%82%B4,6,
https://en.wikipedia.org/wiki/Darter,6,
Q2225572,6,Purple-breasted Sunbird
Q3015607,6,Ophryacus undulatus
Q2652216,6,Kessler’s Thrush
Q14088598,6,Philometra sanguinea
https://fa.wikipedia.org/wiki/%D8%B4%D8%A7%D8%A8%D8%A7%D9%86%DA%A9,6,
Q2154630,6,Schistorchis zancli
Q1186042,6,Coix
Q1259434,6,Rallicula leucospila
Q20720464,6,Dryobates cathpharius
Q1307794,6,Bertram's Weaver
https://ja.wikipedia.org/wiki/%E3%82%B3%E3%82%B3%E3%83%8E%E3%82%AA%E3%83%93%E3%82%A2%E3%83%AB%E3%83%9E%E3%82%B8%E3%83%AD,6,
Q760373,6,Spectacled Parrotlet
https://es.wikipedia.org/wiki/Chrysobalanus_icaco,6,
Q5460927,6,Orania ravaka
Q868088,6,Fuscous Flycatcher
Q785664,6,Giant Coot
Q149177,6,Ectothiorhodospiraceae
https://es.wikipedia.org/wiki/Paguroidea,6,
Q2795231,6,Centropomus medius
Q1423091,6,Cryptocoryne
https://es.wikipedia.org/wiki/Chiltep%C3%ADn,6,
Q50730918,6,Molinostrongylus spasskii
https://fr.wikipedia.org/wiki/Chocard_%C3%A0_bec_jaune,6,
Q136739,6,Araucaria hunsteinii
https://en.wikipedia.org/wiki/Mysida,6,
https://ja.wikipedia.org/wiki/%E5%8E%9F%E7%94%9F%E5%8B%95%E7%89%A9,6,
Q4687591,6,Poyntonophrynus fenoulheti
Q1840634,6,Saranaca elegans
Q13884035,6,Neoechinorhynchus rostratum
Q21447067,6,Clyde
Q2440715,6,Mazocraes longicauda
https://es.wikipedia.org/wiki/Psilocybe_semilanceata,6,
Q515275,6,White-tailed Goldenthroat
https://es.wikipedia.org/wiki/Spizaetus_melanoleucus,6,
Q1266692,6,Rufous-throated Sapphire
https://fr.wikipedia.org/wiki/Tr%C3%A8fle,6,
Q1984270,6,Monascus filiformis
https://es.wikipedia.org/wiki/Vicugna_vicugna,6,
Q305328,6,Waterfall Frog
Q392475,6,Haplochromis cryptodon
Q1302526,6,Stagonopleura oculata
Q2050210,6,Adenomera araucaria
https://ja.wikipedia.org/wiki/%E3%83%A1%E3%82%B3%E3%83%B3%E3%82%AA%E3%82%AA%E3%83%8A%E3%83%9E%E3%82%BA,6,
Q2426968,6,Cartodere constricta
https://ja.wikipedia.org/wiki/%E3%82%B4%E3%83%B3%E3%83%89%E3%82%A6%E3%82%AF%E3%82%B8%E3%83%A9%E5%B1%9E,6,
https://ja.wikipedia.org/wiki/%E3%83%8D%E3%82%BA,6,
https://en.wikipedia.org/wiki/Buchanania_lanzan,6,
https://sv.wikipedia.org/wiki/Sm%C3%A5citrus,6,
Q6421834,6,Mormyrus longirostris
Q2185335,6,Cheilopogon arcticeps
Q7922908,6,Verticordia insignis
https://en.wikipedia.org/wiki/Bat_hawk,6,
Q14756468,6,Grammoptera subargentata
Q3288431,6,Kudoa chaetodoni
Q1768211,6,Mount Elgon Vlei Rat
Q1135884,6,Coryphantha maiz-tablasensis
Q513295,6,African Red-eyed Bulbul
Q2117173,6,Cumberland darter
Q2241352,6,Chromis opercularis
Q2239089,6,Pleurodema marmoratum
Q1059502,6,Chalchalero vizcacha rat
Q1034953,6,Collared Trogon
Q14259271,6,Rhabdochona marina
Q489903,6,Andaman Woodpecker
https://en.wikipedia.org/wiki/Crested_shelduck,6,
Q2280164,6,Girella simplicidens
Q3728951,6,Hume's Treecreeper
Q1762639,6,Large mosaic-tailed rat
Q14030099,6,Parasquilla ferussaci
Q1313627,6,Aphthona euphorbiae
Q2226523,6,Rufous-eared Brush Finch
https://es.wikipedia.org/wiki/Brassica_rapa,6,
https://en.wikipedia.org/wiki/Succisa_pratensis,6,
Q15490965,6,Potosia kusibabiana
Q15389912,6,Bonplandia geminiflora
Q209818,6,D'Albertis' ringtail possum
https://en.wikipedia.org/wiki/Red_triangle_slug,6,
https://it.wikipedia.org/wiki/Amanita_phalloides,6,
https://ja.wikipedia.org/wiki/%E3%82%AA%E3%83%8A%E3%82%AC%E3%83%A9%E3%82%B1%E3%83%83%E3%83%88%E3%83%8F%E3%83%81%E3%83%89%E3%83%AA,6,
Q1956206,6,Karomo
Q109339636,6,Vivabdella
https://en.wikipedia.org/wiki/Hypericum,6,
Q305573,6,Akodon boliviensis
https://ja.wikipedia.org/wiki/%E3%82%A2%E3%82%AB%E3%83%8E%E3%82%AC%E3%83%B3%E3%83%A2%E3%83%89%E3%82%AD,6,
Q1310879,6,Pachliopta pandiyana
Q2516051,6,Danaphos oculatus
https://de.wikipedia.org/wiki/Bacillus_thuringiensis,6,
Q1949267,6,Syndesmis glandulosa
https://en.wikipedia.org/wiki/Cotesia_congregata,6,
Q1390911,6,Dendroseris litoralis
Q2338063,6,Siphonosoma arcassonense
Q431993,6,Boat-billed Tody-Tyrant
https://es.wikipedia.org/wiki/Octopus_vulgaris,6,
Q3938411,6,Zoanthus pulchellus
Q4667384,6,Litoria corbeni
Q2402018,6,Diaphus trachops
Q671618,6,Appias nero
https://en.wikipedia.org/wiki/Sapsucker,6,
https://es.wikipedia.org/wiki/Trogon_elegans,6,
Q15287697,6,Acacia maconochieana
https://en.wikipedia.org/wiki/Strophanthus_caudatus,6,
Q1294790,6,Miniata grouper
Q2230848,6,Triplophos hemingi
Q1312169,6,Conus troendlei
Q1261124,6,Santa Marta Bush Tyrant
Q1043588,6,Acanthurus maculiceps
Q2215111,6,Trigonocotyle sexitesticulae
Q15248598,6,Rhododendron longipes
Q4677195,6,Kyllinga
Q10818982,6,Schoeniparus castaneceps
https://de.wikipedia.org/wiki/Ruthenisches_Salzkraut,6,
Q2548214,6,Trochopus tubiporus
https://en.wikipedia.org/wiki/Verbena_bonariensis,6,
Q371045,6,Monopterus boueti
Q2585772,6,Kohleria
https://id.wikipedia.org/wiki/Pepaya,6,
https://fr.wikipedia.org/wiki/Phocidae,6,
Q1943921,6,Smaragdina
https://en.wikipedia.org/wiki/Myrica_gale,6,
https://es.wikipedia.org/wiki/Jacana_spinosa,6,
Q3724961,6,Encephalartos concinnus
Q672895,6,Black tamarin
Q4037159,6,Deliphrum tectum
Q1268784,6,Northern Tufted Flycatcher
Q3016800,6,Ptychobranchus fasciolaris
Q1036828,6,White-bibbed Swallow
https://ja.wikipedia.org/wiki/%E3%83%8F%E3%82%A4%E3%82%A4%E3%83%AD%E3%82%AE%E3%83%84%E3%83%8D%E5%B1%9E,6,
Q14846268,6,Ambonus albomaculatus
https://ja.wikipedia.org/wiki/%E3%82%A4%E3%83%8C%E3%83%90%E3%83%A9,6,
Q1263712,6,Rallicula mayri
https://en.wikipedia.org/wiki/Golden_trout,6,
Q147858,6,Lilium grayi
Q663363,6,Painted Buttonquail
Q1638161,6,Charissa obscurata
https://en.wikipedia.org/wiki/Blue-throated_barbet,6,
https://de.wikipedia.org/wiki/V%C3%B6gel,6,
https://en.wikipedia.org/wiki/Varroa,6,
https://en.wikipedia.org/wiki/Kalmia,6,
https://en.wikipedia.org/wiki/Coxiella_burnetii,6,
Q2869076,6,Taphrobothrium japonense
Q2139359,6,Rexea antefurcata
https://es.wikipedia.org/wiki/Setophaga_dominica,6,
Q1304953,6,ʻAkikiki
Q1099728,6,Cleistocactus hystrix
Q10936116,6,Rhododendron tashiroi
https://fr.wikipedia.org/wiki/Cucurbitaceae,6,
Q2309779,6,Macgregoromyia perpendicularis
Q1829837,6,rusty pipistrelle
Q217375,6,Schrankia taenialis
https://pl.wikipedia.org/wiki/Cz%C5%82owiek_(rodzaj),6,
https://ja.wikipedia.org/wiki/%E3%82%A4%E3%82%B7%E3%82%AC%E3%82%AD%E3%83%88%E3%82%AB%E3%82%B2,6,
https://es.wikipedia.org/wiki/Trogon_melanocephalus,6,
Q109500567,6,Bolitoglossa dimidiata
https://es.wikipedia.org/wiki/Haemorhous_mexicanus,6,
https://en.wikipedia.org/wiki/Kagu,6,
https://fr.wikipedia.org/wiki/Crepidula_fornicata,6,
Q2304020,6,Parabrotula tanseimaru
https://en.wikipedia.org/wiki/Epitonium_scalare,6,
Q1390756,6,Sand Toad
Q3368757,6,Haemulon maculicauda
Q31776,6,cobbler wobbegong
https://en.wikipedia.org/wiki/Stenocereus_eruca,6,
https://en.wikipedia.org/wiki/Rauvolfia_sumatrana,6,
Q2447429,6,Munnopsurus atlanticus
Q692953,6,Layard's Parakeet
Q1316543,6,Nimba Flycatcher
https://ja.wikipedia.org/wiki/%E3%82%AF%E3%83%AB%E3%83%9A%E3%82%AA%E3%82%AE%E3%83%84%E3%83%8D,6,
Q1032555,6,Butia
https://es.wikipedia.org/wiki/Dendrocygna_autumnalis,6,
Q17378178,6,Poria
Q1767713,6,Hipposideros megalotis
Q849133,6,Ochre-fronted Antpitta
Q1940926,6,Oreochromis squamipinnis
Q2292773,6,Caulobothrium anacolum
Q43208,6,Bourlon's genet
https://fr.wikipedia.org/wiki/Coprin_chevelu,6,
Q1108415,6,Stomias brevibarbatus
https://ja.wikipedia.org/wiki/%E3%82%A8%E3%83%AA%E3%83%9E%E3%82%AD%E3%83%A9%E3%82%A4%E3%83%81%E3%83%A7%E3%82%A6,6,
Q158851,6,Holcus
Q2579709,6,Omobranchus elegans
https://en.wikipedia.org/wiki/Puffbird,6,
https://fr.wikipedia.org/wiki/Chrysope_verte,6,
https://ja.wikipedia.org/wiki/%E3%83%8F%E3%83%9E%E3%82%A8%E3%83%B3%E3%83%89%E3%82%A6,6,
Q2053060,6,Setipinna tenuifilis
Q1263152,6,Stipple-throated Antwren
https://sv.wikipedia.org/wiki/Koltrast,6,
Q46156,6,Cleora cinctaria
https://en.wikipedia.org/wiki/Lyperobius_huttoni,6,
https://es.wikipedia.org/wiki/Gliridae,6,
https://es.wikipedia.org/wiki/Birgus_latro,6,
Q2341328,6,Andrena clarkella
Q1194025,6,Paradise Riflebird
https://en.wikipedia.org/wiki/Caninae,6,
https://en.wikipedia.org/wiki/Little_auk,6,
Q683067,6,Blue-streaked Lory
https://fr.wikipedia.org/wiki/Ornithogale_en_ombelle,6,
Q309265,6,Brother spike
Q308670,6,Handleyomys fuscatus
https://ru.wikipedia.org/wiki/%D0%9A%D0%BB%D0%B8%D1%82%D0%BE%D1%80%D0%B8%D1%8F,6,
Q3233109,6,Ryukyu Minivet
https://ja.wikipedia.org/wiki/%E3%82%A2%E3%83%AB%E3%82%AC%E3%83%AA,6,
Q93759,6,Mola ramsayi
Q1593383,6,Craugastor adamastus
Q899247,6,Bar-bellied Pitta
Q289765,6,Aloe suprafoliata
Q4893795,6,Holbrookia subcaudalis
https://en.wikipedia.org/wiki/Desmoxytes_purpurosea,6,
Q1084480,6,Polyommatus
https://nl.wikipedia.org/wiki/Guaran%C3%A1,6,
Q1759159,6,Papilio paradoxa
https://en.wikipedia.org/wiki/Mimusops_elengi,6,
Q4868031,6,Bassarona iva
Q731987,6,Sabal mauritiiformis
Q917853,6,Osteocephalus buckleyi
Q997713,6,White-tailed Hawk
https://en.wikipedia.org/wiki/Monocled_cobra,6,
https://ja.wikipedia.org/wiki/%E3%83%9F%E3%83%96%E3%83%8A,6,
Q1816686,6,Paraplotosus muelleri
https://de.wikipedia.org/wiki/Schwarzkiefer,6,
Q1499322,6,Arctia flavia
https://ja.wikipedia.org/wiki/%E3%83%A8%E3%83%BC%E3%83%AD%E3%83%83%E3%83%91%E3%83%9F%E3%83%B3%E3%82%AF,6,
https://es.wikipedia.org/wiki/Stapelia,6,
Q2143975,6,Lethadena profunda
Q1961011,6,Mexicana littoralis
Q1260318,6,Madagascar Snipe
Q1901391,6,Gobionotothen angustifrons
Q1269171,6,Enggano Scops Owl
https://en.wikipedia.org/wiki/Stachys_officinalis,6,
https://es.wikipedia.org/wiki/Elaenia_frantzii,6,
https://ru.wikipedia.org/wiki/%D0%93%D1%83%D0%B8%D0%B4%D0%B0%D0%BA,6,
https://ja.wikipedia.org/wiki/%E3%83%AB%E3%83%93%E3%83%BC%E3%83%AD%E3%82%A6%E3%82%AB%E3%82%A4%E3%82%AC%E3%83%A9%E3%83%A0%E3%82%B7,6,
https://en.wikipedia.org/wiki/Massospora_cicadina,6,
https://ja.wikipedia.org/wiki/%E3%82%A8%E3%82%AD%E3%83%93%E3%83%A7%E3%82%A6%E3%82%AD%E3%83%B3,6,
https://en.wikipedia.org/wiki/Halcyon_(genus),6,
https://fr.wikipedia.org/wiki/Raifort,6,
Q385170,6,Strix woodfordii
https://es.wikipedia.org/wiki/Romerolagus_diazi,6,
https://ru.wikipedia.org/wiki/%D0%91%D0%BB%D0%BE%D1%88%D0%BA%D0%B0_%D0%B7%D0%BE%D0%BB%D0%BE%D1%82%D0%B8%D1%81%D1%82%D0%B0%D1%8F,6,
https://en.wikipedia.org/wiki/Psidium_guajava,6,
Q301747,6,Dobsonia pannietensis
Q1308335,6,ʻAnianiau
https://en.wikipedia.org/wiki/Feathertail_glider,6,
Q1264720,6,Olive-crowned Crescentchest
https://en.wikipedia.org/wiki/Dicranopalpus_ramosus,6,
Q2571336,6,Liza argentea
https://ar.wikipedia.org/wiki/%D8%AD%D9%85%D8%A7%D8%B1,6,
https://es.wikipedia.org/wiki/Araucaria_araucana,6,
https://fr.wikipedia.org/wiki/Squille_multicolore,6,
https://ja.wikipedia.org/wiki/%E3%83%92%E3%83%9E%E3%83%A9%E3%83%A4%E3%82%B9%E3%82%AE,6,
Q650369,6,Ash-throated Flycatcher
Q624287,6,Arabian Ostrich
Q3916934,6,Anaitides groenlandica
https://nl.wikipedia.org/wiki/Eekhoorn_(zoogdier),6,
https://fr.wikipedia.org/wiki/Echinocactus_grusonii,6,
https://es.wikipedia.org/wiki/Citrus_medica,6,
https://ja.wikipedia.org/wiki/%E3%82%AA%E3%83%92%E3%83%A7%E3%82%A6_(%E6%A4%8D%E7%89%A9),6,
Q40487,6,whitetip weasel shark
Q1608840,6,Conus mindanus
https://es.wikipedia.org/wiki/Diphysa_punctata,6,
Q102047550,6,Willistonininae
Q1080335,6,Violet-headed Hummingbird
Q859971,6,Rufous-tailed Antthrush
https://ja.wikipedia.org/wiki/%E3%83%88%E3%83%93%E3%83%A0%E3%82%B7%E7%9B%AE,6,
https://ja.wikipedia.org/wiki/%E3%83%86%E3%83%83%E3%83%9D%E3%82%A6%E3%82%A6%E3%82%AA,6,
Q3936643,6,Mycetophyllia daniana
Q3030343,6,Dolicholagus longirostris
Q308033,6,Haplochromis mylergates
Q3752812,6,Noturus exilis
https://es.wikipedia.org/wiki/Phoenix_canariensis,6,
https://ja.wikipedia.org/wiki/%E3%83%A9%E3%83%96%E3%83%AB%E3%82%B9%E3%82%AB%E7%A8%AE,6,
Q13971187,6,Ostorhinchus angustatus
Q25640,6,Black-faced Cormorant
Q1765314,6,Gorongoza gerbil
Q1262269,6,Yellow-necked Spurfowl
Q1605084,6,Conus deynzerorum
Q1297550,6,bramble shark
https://en.wikipedia.org/wiki/Oriental_dollarbird,6,
Q3016755,6,Dasineura
https://en.wikipedia.org/wiki/Corydoras,6,
Q1280474,6,Echinomastus intertextus
Q2109844,6,Ulmus pseudopropinqua
Q4807987,6,Aspicilia
https://tr.wikipedia.org/wiki/Anadolu_pars%C4%B1,6,
Q43372992,6,Aldama hispida
Q13308433,6,Alpheus dentipes
https://es.wikipedia.org/wiki/Pompilidae,6,
Q2212091,6,Pygmy Splayfoot Salamander
Q2586998,6,Sphyraena tome
Q3315291,6,Rufous-necked Laughingthrush
https://de.wikipedia.org/wiki/Schw%C3%A4ne,6,
Q309018,6,Discula tetrica
Q1752510,6,Carica
Q1763423,6,Inquisitive shrew mole
Q1765730,6,Free State pygmy mouse
https://es.wikipedia.org/wiki/Amazilia_tzacatl,6,
Q1763726,6,Collinsia spetsbergensis
https://de.wikipedia.org/wiki/Buckelwal,6,
Q50730901,6,Molinostrongylus panousei
Q40984038,6,Cainocreadium epinepheli
https://en.wikipedia.org/wiki/Elaeocarpus_ganitrus,6,
Q1302723,6,Loxops caeruleirostris
Q2332942,6,Spiracanthus bovichthys
Q942005,6,Eustomias brevibarbatus
Q2699854,6,Dendropsophus sanborni
https://es.wikipedia.org/wiki/Canis,6,
https://en.wikipedia.org/wiki/Bourbon_virus,6,
Q303877,6,Brush-tailed rabbit rat
https://en.wikipedia.org/wiki/Edible_frog,6,
Q29121,6,blind shark
Q570915,6,Catocala electa
https://en.wikipedia.org/wiki/Fire_skink,6,
Q14405881,6,Streptocara crassicauda
Q1963645,6,Acanthurus bariene
https://id.wikipedia.org/wiki/Sawo_duren,6,
Q1273728,6,Dot-winged Crake
https://en.wikipedia.org/wiki/Blue-winged_kookaburra,6,
Q3117469,6,Chestnut-throated Seedeater
Q235057,6,Common Rock Thrush
https://ja.wikipedia.org/wiki/%E3%83%95%E3%82%AF%E3%83%AD%E3%83%A2%E3%82%B0%E3%83%A9,6,
Q3142977,6,Oenopota harpa
Q1228504,6,Discocactus pseudoinsignis
https://de.wikipedia.org/wiki/Goldruten,6,
Q777351,6,Sandy Carpet
Q158183,6,Sisymbrium
Q6551730,6,Euchaeta acuta
https://en.wikipedia.org/wiki/Esox,6,
Q5481033,6,Vitex cooperi
Q5020578,6,Gyrodactylus prolongis
https://es.wikipedia.org/wiki/Icterus_bullockii,6,
https://es.wikipedia.org/wiki/Platanaceae,6,
Q2282333,6,Macropodia tenuirostris
Q21976264,6,Locustella pryeri
https://ja.wikipedia.org/wiki/%E3%83%9E%E3%83%AB%E3%82%AC%E3%83%A1%E5%B1%9E,6,
Q1186418,6,Caucasian parsley frog
https://en.wikipedia.org/wiki/Streptomyces,6,
Q1077362,6,Jameson's Firefinch
Q2214157,6,Heteroserolis mgrayi
https://ja.wikipedia.org/wiki/%E3%82%AB%E3%82%B9%E3%83%9F%E3%82%B6%E3%82%AF%E3%83%A9,6,
Q5024216,6,Calvatia sculpta
https://en.wikipedia.org/wiki/Aequornithes,6,
Q4984019,6,Poecilancistrium caryophyllum
https://en.wikipedia.org/wiki/Crataegus_mexicana,6,
Q305155,6,Bayou darter
Q1302431,6,Naked-faced Spiderhunter
Q30588297,6,Eastern Barn Owl
Q1331246,6,Ozoroa
Q1979229,6,Setipinna phasa
Q1268156,6,White-throated Crake
https://en.wikipedia.org/wiki/Aethusa_cynapium,6,
Q1343965,6,Chionactis occipitalis
https://en.wikipedia.org/wiki/Scleractinia,6,
Q13378973,6,Labidocera fluviatilis
https://en.wikipedia.org/wiki/Samoa_flying_fox,6,
https://ca.wikipedia.org/wiki/Oriol_eurasi%C3%A0tic,6,
Q1045041,6,Paramonacanthus nipponensis
https://id.wikipedia.org/wiki/Gandaria,6,
Q38267,6,Troglodiplura lowryi
Q2165986,6,Emarginate harlequin bat
https://es.wikipedia.org/wiki/Plesiosauria,6,
Q2036780,6,Turinyphia cavernicola
Q7124448,6,Pagodulina pagodula
https://en.wikipedia.org/wiki/Cryptosporidium_parvum,6,
Q27075915,6,Magnolia Warbler
Q595446,6,Crimson-hooded Manakin
Q2752001,6,Scopelosaurus adleri
Q669926,6,Quercus arizonica
https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D1%88%D0%B5%D0%BD%D1%8B%D0%B9_%D0%BE%D0%B3%D1%83%D1%80%D0%B5%D1%86,6,
Q1766607,6,Bornean smooth-tailed treeshrew
https://id.wikipedia.org/wiki/Gurami,6,
Q2481999,6,Rhyssemus germanus
Q1261378,6,Chocó Poorwill
Q1830844,6,Myotis ater
Q1634528,6,Saxifraga vandellii
https://de.wikipedia.org/wiki/St%C3%B6rche,6,
Q2184238,6,Platynereis bicanaliculata
https://cy.wikipedia.org/wiki/Taxus_baccata,6,
Q1313294,6,White-winged Swamp Warbler
https://en.wikipedia.org/wiki/Diamond_dove,6,
https://en.wikipedia.org/wiki/Squirrelpox_virus,6,
https://en.wikipedia.org/wiki/Common_reed_bunting,6,
https://en.wikipedia.org/wiki/Xanthium,6,
Q1043726,6,Uranoscopus japonicus
Q24751,6,Dichomeris alacella
https://ja.wikipedia.org/wiki/%E3%83%A8%E3%82%B3%E3%82%A8%E3%82%BD%E7%A7%91,6,
Q3144082,6,Hyparrhenia rufa
Q26869298,6,Carbo
https://es.wikipedia.org/wiki/Lucanus_cervus,6,
Q302050,6,Zambezi flapshell turtle
Q15594338,6,Eremophila resinosa
https://en.wikipedia.org/wiki/Alnus_glutinosa,6,
https://ja.wikipedia.org/wiki/%E3%83%9E%E3%82%B5%E3%83%90,6,
https://de.wikipedia.org/wiki/Neum%C3%BCnder,6,
Q5030596,6,Texanocotyle pogoniae
Q2117271,6,Hypsoblennius ionthas
https://ja.wikipedia.org/wiki/%E3%83%9F%E3%83%A4%E3%82%B3%E3%82%B0%E3%82%B5,6,
Q2427951,6,Cirrhilabrus johnsoni
Q1644486,6,Variimorda villosa
Q31492,6,Coronidium boormanii
Q1229469,6,Bombus soroeensis
https://fr.wikipedia.org/wiki/Porifera,6,
Q43350,6,Aloe kouebokkeveldensis
https://en.wikipedia.org/wiki/Aeromonas_hydrophila,6,
Q650831,6,Samar cobra
Q6402600,6,Khostalestes kochetkovi
https://es.wikipedia.org/wiki/Tillandsia,6,
Q6554138,6,Tortanus forcipatus
Q127881,6,Double-banded Sandgrouse
https://en.wikipedia.org/wiki/Iyokan,6,
https://en.wikipedia.org/wiki/Lowland_copperhead,6,
Q634656,6,Cuban Pygmy Owl
https://en.wikipedia.org/wiki/Enoplognatha_ovata,6,
https://ms.wikipedia.org/wiki/Pokok_Ketum,6,
